"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",896.652526227699,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL13","Región Metropolitana de Santiago","M","Hombres",464.520871759651,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL13","Región Metropolitana de Santiago","F","Mujeres",432.131654468049,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",110.63061389479,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",66.75535407251,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",43.8752598222801,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL07","Región del Maule","_T","Ambos sexos",162.56972885921,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL07","Región del Maule","M","Hombres",103.94548693523,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL07","Región del Maule","F","Mujeres",58.62424192398,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL16","Región de Ñuble","_T","Ambos sexos",69.56163733052,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL16","Región de Ñuble","M","Hombres",42.2133719658,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL16","Región de Ñuble","F","Mujeres",27.34826536472,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL08","Región del Biobío","_T","Ambos sexos",209.47466522005,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL08","Región del Biobío","M","Hombres",122.88785653931,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL08","Región del Biobío","F","Mujeres",86.5868086807401,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL09","Región de La Araucanía","_T","Ambos sexos",196.96662285379,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL09","Región de La Araucanía","M","Hombres",117.79293321792,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL09","Región de La Araucanía","F","Mujeres",79.17368963587,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL14","Región de Los Ríos","_T","Ambos sexos",71.61323783047,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL14","Región de Los Ríos","M","Hombres",41.85749260355,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL14","Región de Los Ríos","F","Mujeres",29.75574522692,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL10","Región de Los Lagos","_T","Ambos sexos",126.7873328468,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL10","Región de Los Lagos","M","Hombres",79.36577667543,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL10","Región de Los Lagos","F","Mujeres",47.42155617137,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",17.14869212735,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",8.58275184365,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",8.5659402837,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",14.97831990545,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",8.61609905086,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",6.36222085459,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","_T","Total país","_T","Ambos sexos",2506.51672204594,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","_T","Total país","M","Hombres",1403.67655327855,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","_T","Total país","F","Mujeres",1102.84016876742,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",27.97521475853,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL15","Región de Arica y Parinacota","M","Hombres",13.758343852,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL15","Región de Arica y Parinacota","F","Mujeres",14.21687090653,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL01","Región de Tarapacá","_T","Ambos sexos",63.6902000277701,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL01","Región de Tarapacá","M","Hombres",38.7346896071301,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL01","Región de Tarapacá","F","Mujeres",24.95551042064,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL02","Región de Antofagasta","_T","Ambos sexos",61.68244602228,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL02","Región de Antofagasta","M","Hombres",33.78344433126,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL02","Región de Antofagasta","F","Mujeres",27.89900169102,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL03","Región de Atacama","_T","Ambos sexos",44.65347709705,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL03","Región de Atacama","M","Hombres",24.46991161426,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL03","Región de Atacama","F","Mujeres",20.18356548279,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL04","Región de Coquimbo","_T","Ambos sexos",123.8146438532,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL04","Región de Coquimbo","M","Hombres",71.33280922966,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL04","Región de Coquimbo","F","Mujeres",52.48183462354,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL05","Región de Valparaíso","_T","Ambos sexos",265.58145362844,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL05","Región de Valparaíso","M","Hombres",143.56074231136,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL05","Región de Valparaíso","F","Mujeres",122.02071131708,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",921.46670605577,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL13","Región Metropolitana de Santiago","M","Hombres",469.654140568159,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL13","Región Metropolitana de Santiago","F","Mujeres",451.81256548761,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",121.57370715208,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",73.56964057314,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",48.00406657894,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL07","Región del Maule","_T","Ambos sexos",167.73178223424,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL07","Región del Maule","M","Hombres",107.18216117262,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL07","Región del Maule","F","Mujeres",60.54962106162,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL16","Región de Ñuble","_T","Ambos sexos",71.32391323683,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL16","Región de Ñuble","M","Hombres",44.45713605187,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL16","Región de Ñuble","F","Mujeres",26.86677718496,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL08","Región del Biobío","_T","Ambos sexos",212.93820640729,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL08","Región del Biobío","M","Hombres",126.82508526977,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL08","Región del Biobío","F","Mujeres",86.11312113752,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL09","Región de La Araucanía","_T","Ambos sexos",187.91082127598,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL09","Región de La Araucanía","M","Hombres",115.61237356854,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL09","Región de La Araucanía","F","Mujeres",72.29844770744,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL14","Región de Los Ríos","_T","Ambos sexos",69.28011106458,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL14","Región de Los Ríos","M","Hombres",40.7233257211,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL14","Región de Los Ríos","F","Mujeres",28.55678534348,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL10","Región de Los Lagos","_T","Ambos sexos",133.75989353975,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL10","Región de Los Lagos","M","Hombres",81.5907365503,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL10","Región de Los Lagos","F","Mujeres",52.16915698945,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",17.97116785783,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",9.05763726926,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",8.91353058857,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",15.16297783433,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",9.36437558811,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",5.79860224622,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","_T","Total país","_T","Ambos sexos",2520.54883988383,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","_T","Total país","M","Hombres",1407.30530984615,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","_T","Total país","F","Mujeres",1113.24353003769,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",28.49065371237,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL15","Región de Arica y Parinacota","M","Hombres",13.5673155922,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL15","Región de Arica y Parinacota","F","Mujeres",14.92333812017,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL01","Región de Tarapacá","_T","Ambos sexos",64.0848729215302,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL01","Región de Tarapacá","M","Hombres",39.01936023646,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL01","Región de Tarapacá","F","Mujeres",25.06551268507,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL02","Región de Antofagasta","_T","Ambos sexos",63.67766984179,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL02","Región de Antofagasta","M","Hombres",35.54086746866,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL02","Región de Antofagasta","F","Mujeres",28.13680237313,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL03","Región de Atacama","_T","Ambos sexos",42.9724743946099,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL03","Región de Atacama","M","Hombres",24.9759426002,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL03","Región de Atacama","F","Mujeres",17.99653179441,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL04","Región de Coquimbo","_T","Ambos sexos",128.36498381591,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL04","Región de Coquimbo","M","Hombres",74.07632763066,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL04","Región de Coquimbo","F","Mujeres",54.28865618525,,
"INF_OCU_INF","Ocupados informales (proyecciones base 2002)","2017-V11","2017 oct-dic","CHL05","Región de Valparaíso","_T","Ambos sexos",258.669115884011,,
