"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL07","Región del Maule","_T","Ambos sexos",30.1728918305598,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL07","Región del Maule","M","Hombres",30.2599838275371,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL07","Región del Maule","F","Mujeres",30.0584774863843,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL16","Región de Ñuble","_T","Ambos sexos",33.571209884925,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL16","Región de Ñuble","M","Hombres",33.2262776113558,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL16","Región de Ñuble","F","Mujeres",34.0521063283118,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL08","Región del Biobío","_T","Ambos sexos",27.6612289197123,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL08","Región del Biobío","M","Hombres",26.167271602818,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL08","Región del Biobío","F","Mujeres",29.694730713979,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL09","Región de La Araucanía","_T","Ambos sexos",33.7314218266656,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL09","Región de La Araucanía","M","Hombres",33.7488787573558,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL09","Región de La Araucanía","F","Mujeres",33.7087284938057,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL14","Región de Los Ríos","_T","Ambos sexos",34.6462839887114,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL14","Región de Los Ríos","M","Hombres",33.7658766317763,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL14","Región de Los Ríos","F","Mujeres",35.7890159375834,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL10","Región de Los Lagos","_T","Ambos sexos",25.6594346063861,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL10","Región de Los Lagos","M","Hombres",24.710201900536,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL10","Región de Los Lagos","F","Mujeres",26.93731525579,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",24.7756998104664,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",19.7240653440105,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",31.0274568892005,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",15.7873826982862,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",12.7798703910439,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V08","2017 jul-sep","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",19.7741117596372,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","_T","Total país","_T","Ambos sexos",27.9526996743973,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","_T","Total país","M","Hombres",26.0635624047644,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","_T","Total país","F","Mujeres",30.426268759273,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",35.7897886348354,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL15","Región de Arica y Parinacota","M","Hombres",31.2590522930656,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL15","Región de Arica y Parinacota","F","Mujeres",41.0653885260905,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL01","Región de Tarapacá","_T","Ambos sexos",30.9487433051642,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL01","Región de Tarapacá","M","Hombres",28.7103563502897,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL01","Región de Tarapacá","F","Mujeres",34.0149582611171,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL02","Región de Antofagasta","_T","Ambos sexos",20.5506894795005,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL02","Región de Antofagasta","M","Hombres",17.2268543710904,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL02","Región de Antofagasta","F","Mujeres",25.5440557850632,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL03","Región de Atacama","_T","Ambos sexos",30.0551698232027,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL03","Región de Atacama","M","Hombres",25.2988028948278,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL03","Región de Atacama","F","Mujeres",36.9735623630296,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL04","Región de Coquimbo","_T","Ambos sexos",32.1662512231116,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL04","Región de Coquimbo","M","Hombres",32.0535621670611,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL04","Región de Coquimbo","F","Mujeres",32.3184660772548,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL05","Región de Valparaíso","_T","Ambos sexos",30.5157363939252,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL05","Región de Valparaíso","M","Hombres",27.8736133308511,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL05","Región de Valparaíso","F","Mujeres",33.9841415089722,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",26.1268092339357,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL13","Región Metropolitana de Santiago","M","Hombres",23.9541995642798,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL13","Región Metropolitana de Santiago","F","Mujeres",28.8703265936448,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",26.2416657037192,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",25.3779584104683,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",27.4127301013424,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL07","Región del Maule","_T","Ambos sexos",32.3263480850545,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL07","Región del Maule","M","Hombres",32.3706093430001,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL07","Región del Maule","F","Mujeres",32.2677248553166,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL16","Región de Ñuble","_T","Ambos sexos",33.9056399365606,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL16","Región de Ñuble","M","Hombres",32.7240260009565,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL16","Región de Ñuble","F","Mujeres",35.4992213022462,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL08","Región del Biobío","_T","Ambos sexos",27.8552837570003,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL08","Región del Biobío","M","Hombres",26.2585638885384,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL08","Región del Biobío","F","Mujeres",30.0223155304413,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL09","Región de La Araucanía","_T","Ambos sexos",33.5262065472922,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL09","Región de La Araucanía","M","Hombres",32.6853064959519,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL09","Región de La Araucanía","F","Mujeres",34.6871076038167,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL14","Región de Los Ríos","_T","Ambos sexos",35.7366011928667,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL14","Región de Los Ríos","M","Hombres",34.3596098127816,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL14","Región de Los Ríos","F","Mujeres",37.5460694834325,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL10","Región de Los Lagos","_T","Ambos sexos",25.6312595572156,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL10","Región de Los Lagos","M","Hombres",24.1723504709582,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL10","Región de Los Lagos","F","Mujeres",27.5497578839791,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",25.657306473179,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",20.5831303869412,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",32.0997061911147,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",17.3989800273236,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",16.638563240189,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V09","2017 ago-oct","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",18.3566193151308,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","_T","Total país","_T","Ambos sexos",28.3472407523086,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","_T","Total país","M","Hombres",26.3213896213079,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","_T","Total país","F","Mujeres",31.0019319005104,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",35.4609757938981,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL15","Región de Arica y Parinacota","M","Hombres",30.9871972212344,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL15","Región de Arica y Parinacota","F","Mujeres",40.6576266296816,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL01","Región de Tarapacá","_T","Ambos sexos",31.1135030129212,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL01","Región de Tarapacá","M","Hombres",28.4751429735062,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL01","Región de Tarapacá","F","Mujeres",34.6687572548079,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL02","Región de Antofagasta","_T","Ambos sexos",20.1553096524111,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL02","Región de Antofagasta","M","Hombres",16.5772328372174,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL02","Región de Antofagasta","F","Mujeres",25.5380071293109,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL03","Región de Atacama","_T","Ambos sexos",30.7070260745728,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL03","Región de Atacama","M","Hombres",26.4257145006782,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL03","Región de Atacama","F","Mujeres",37.0651459095881,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL04","Región de Coquimbo","_T","Ambos sexos",32.3546899876439,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL04","Región de Coquimbo","M","Hombres",30.6535745252373,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL04","Región de Coquimbo","F","Mujeres",34.5623911506694,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL05","Región de Valparaíso","_T","Ambos sexos",31.0435208406135,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL05","Región de Valparaíso","M","Hombres",28.2045008238973,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL05","Región de Valparaíso","F","Mujeres",34.7436467459183,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",26.5494316164519,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL13","Región Metropolitana de Santiago","M","Hombres",24.0667177995127,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL13","Región Metropolitana de Santiago","F","Mujeres",29.6616308808836,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",28.361393158739,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",27.3695589410848,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",29.7201591728767,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL07","Región del Maule","_T","Ambos sexos",32.8251385255402,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL07","Región del Maule","M","Hombres",32.8214584986598,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL07","Región del Maule","F","Mujeres",32.8301448798613,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL16","Región de Ñuble","_T","Ambos sexos",35.3491169480258,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL16","Región de Ñuble","M","Hombres",35.9494192343194,,
"INF_TOI_NOAGRO","Tasa de ocupación informal excluyendo al sector agropecuario (proyecciones base 2002)","2017-V10","2017 sep-nov","CHL16","Región de Ñuble","F","Mujeres",34.5514568325394,,
