DTI_CL_INDICADOR,Indicador,DTI_CL_TRIMESTRE_MOVIL,Trimestre Móvil,DTI_CL_REGION,Región,DTI_CL_SEXO,Sexo,Value,Flag Codes,Flags
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V04,2018 mar-may,CHL14,Región de Los Ríos,F,Mujeres,32.96458516297,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V05,2018 abr-jun,CHL14,Región de Los Ríos,_T,Ambos sexos,72.54261210549,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V05,2018 abr-jun,CHL14,Región de Los Ríos,M,Hombres,38.57056612909,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V05,2018 abr-jun,CHL14,Región de Los Ríos,F,Mujeres,33.9720459764,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V06,2018 may-jul,CHL14,Región de Los Ríos,_T,Ambos sexos,70.96697297002,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V06,2018 may-jul,CHL14,Región de Los Ríos,M,Hombres,37.10916592017,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V06,2018 may-jul,CHL14,Región de Los Ríos,F,Mujeres,33.85780704985,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V07,2018 jun-ago,CHL14,Región de Los Ríos,_T,Ambos sexos,69.62754479241,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V07,2018 jun-ago,CHL14,Región de Los Ríos,M,Hombres,36.68580175015,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V07,2018 jun-ago,CHL14,Región de Los Ríos,F,Mujeres,32.94174304226,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V08,2018 jul-sep,CHL14,Región de Los Ríos,_T,Ambos sexos,67.57328452172,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V08,2018 jul-sep,CHL14,Región de Los Ríos,M,Hombres,36.16725074551,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V08,2018 jul-sep,CHL14,Región de Los Ríos,F,Mujeres,31.40603377621,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V09,2018 ago-oct,CHL14,Región de Los Ríos,_T,Ambos sexos,67.21345488209,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V09,2018 ago-oct,CHL14,Región de Los Ríos,M,Hombres,35.69715809039,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V09,2018 ago-oct,CHL14,Región de Los Ríos,F,Mujeres,31.5162967917,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V10,2018 sep-nov,CHL14,Región de Los Ríos,_T,Ambos sexos,70.3882869272979,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V10,2018 sep-nov,CHL14,Región de Los Ríos,M,Hombres,37.8104768482869,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V10,2018 sep-nov,CHL14,Región de Los Ríos,F,Mujeres,32.5778100790109,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V11,2018 oct-dic,CHL14,Región de Los Ríos,_T,Ambos sexos,72.2022222714536,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V11,2018 oct-dic,CHL14,Región de Los Ríos,M,Hombres,39.3252869475055,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V11,2018 oct-dic,CHL14,Región de Los Ríos,F,Mujeres,32.8769353239479,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V12,2018 nov-ene,CHL14,Región de Los Ríos,_T,Ambos sexos,73.6739413945476,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V12,2018 nov-ene,CHL14,Región de Los Ríos,M,Hombres,43.1329128570761,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2018-V12,2018 nov-ene,CHL14,Región de Los Ríos,F,Mujeres,30.5410285374716,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V01,2019 dic-feb,CHL14,Región de Los Ríos,_T,Ambos sexos,71.9645423190535,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V01,2019 dic-feb,CHL14,Región de Los Ríos,M,Hombres,43.534151191832,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V01,2019 dic-feb,CHL14,Región de Los Ríos,F,Mujeres,28.4303911272216,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V02,2019 ene-mar,CHL14,Región de Los Ríos,_T,Ambos sexos,71.3250308721587,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V02,2019 ene-mar,CHL14,Región de Los Ríos,M,Hombres,43.8598441163402,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V02,2019 ene-mar,CHL14,Región de Los Ríos,F,Mujeres,27.4651867558186,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V03,2019 feb-abr,CHL14,Región de Los Ríos,_T,Ambos sexos,66.7166670113386,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V03,2019 feb-abr,CHL14,Región de Los Ríos,M,Hombres,39.9530843251381,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V03,2019 feb-abr,CHL14,Región de Los Ríos,F,Mujeres,26.7635826862005,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V04,2019 mar-may,CHL14,Región de Los Ríos,_T,Ambos sexos,67.8421819602808,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V04,2019 mar-may,CHL14,Región de Los Ríos,M,Hombres,38.6536690686056,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V04,2019 mar-may,CHL14,Región de Los Ríos,F,Mujeres,29.1885128916752,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V05,2019 abr-jun,CHL14,Región de Los Ríos,_T,Ambos sexos,68.8980844329418,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V05,2019 abr-jun,CHL14,Región de Los Ríos,M,Hombres,38.6490213556004,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V05,2019 abr-jun,CHL14,Región de Los Ríos,F,Mujeres,30.2490630773414,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V06,2019 may-jul,CHL14,Región de Los Ríos,_T,Ambos sexos,70.145308591456,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V06,2019 may-jul,CHL14,Región de Los Ríos,M,Hombres,39.869077139554,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V06,2019 may-jul,CHL14,Región de Los Ríos,F,Mujeres,30.2762314519021,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V07,2019 jun-ago,CHL14,Región de Los Ríos,_T,Ambos sexos,69.137581897157,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V07,2019 jun-ago,CHL14,Región de Los Ríos,M,Hombres,39.9099877837486,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V07,2019 jun-ago,CHL14,Región de Los Ríos,F,Mujeres,29.2275941134085,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V08,2019 jul-sep,CHL14,Región de Los Ríos,_T,Ambos sexos,68.421571375741,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V08,2019 jul-sep,CHL14,Región de Los Ríos,M,Hombres,39.5483899366902,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V08,2019 jul-sep,CHL14,Región de Los Ríos,F,Mujeres,28.8731814390508,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V09,2019 ago-oct,CHL14,Región de Los Ríos,_T,Ambos sexos,69.6791026719532,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V09,2019 ago-oct,CHL14,Región de Los Ríos,M,Hombres,39.9009458625824,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V09,2019 ago-oct,CHL14,Región de Los Ríos,F,Mujeres,29.7781568093707,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V10,2019 sep-nov,CHL14,Región de Los Ríos,_T,Ambos sexos,71.258757573868,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V10,2019 sep-nov,CHL14,Región de Los Ríos,M,Hombres,41.1462076530471,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V10,2019 sep-nov,CHL14,Región de Los Ríos,F,Mujeres,30.112549920821,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V11,2019 oct-dic,CHL14,Región de Los Ríos,_T,Ambos sexos,72.5832009735941,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V11,2019 oct-dic,CHL14,Región de Los Ríos,M,Hombres,42.7198416226027,,
INF_OCU_INF,Ocupados informales (proyecciones base 2002),2019-V11,2019 oct-dic,CHL14,Región de Los Ríos,F,Mujeres,29.8633593509912,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V08,2017 jul-sep,CHL14,Región de Los Ríos,_T,Ambos sexos,69.5410163940264,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V08,2017 jul-sep,CHL14,Región de Los Ríos,M,Hombres,40.7082060498721,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V08,2017 jul-sep,CHL14,Región de Los Ríos,F,Mujeres,28.8328103441544,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V09,2017 ago-oct,CHL14,Región de Los Ríos,_T,Ambos sexos,69.4033505051444,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V09,2017 ago-oct,CHL14,Región de Los Ríos,M,Hombres,39.9400714264926,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V09,2017 ago-oct,CHL14,Región de Los Ríos,F,Mujeres,29.4632790786518,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V10,2017 sep-nov,CHL14,Región de Los Ríos,_T,Ambos sexos,66.3319918455308,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V10,2017 sep-nov,CHL14,Región de Los Ríos,M,Hombres,37.8736815647929,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V10,2017 sep-nov,CHL14,Región de Los Ríos,F,Mujeres,28.4583102807379,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V11,2017 oct-dic,CHL14,Región de Los Ríos,_T,Ambos sexos,65.6776833165501,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V11,2017 oct-dic,CHL14,Región de Los Ríos,M,Hombres,36.4679461962586,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V11,2017 oct-dic,CHL14,Región de Los Ríos,F,Mujeres,29.2097371202914,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V12,2017 nov-ene,CHL14,Región de Los Ríos,_T,Ambos sexos,67.4037009417707,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V12,2017 nov-ene,CHL14,Región de Los Ríos,M,Hombres,38.3396404619005,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2017-V12,2017 nov-ene,CHL14,Región de Los Ríos,F,Mujeres,29.0640604798702,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V01,2018 dic-feb,CHL14,Región de Los Ríos,_T,Ambos sexos,68.1435641949735,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V01,2018 dic-feb,CHL14,Región de Los Ríos,M,Hombres,38.8007580032514,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V01,2018 dic-feb,CHL14,Región de Los Ríos,F,Mujeres,29.3428061917221,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V02,2018 ene-mar,CHL14,Región de Los Ríos,_T,Ambos sexos,71.4121626222269,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V02,2018 ene-mar,CHL14,Región de Los Ríos,M,Hombres,41.0808254936365,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V02,2018 ene-mar,CHL14,Región de Los Ríos,F,Mujeres,30.3313371285904,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V03,2018 feb-abr,CHL14,Región de Los Ríos,_T,Ambos sexos,73.2736610133519,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V03,2018 feb-abr,CHL14,Región de Los Ríos,M,Hombres,39.4731476434664,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V03,2018 feb-abr,CHL14,Región de Los Ríos,F,Mujeres,33.8005133698856,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V04,2018 mar-may,CHL14,Región de Los Ríos,_T,Ambos sexos,71.9303775467046,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V04,2018 mar-may,CHL14,Región de Los Ríos,M,Hombres,39.0902549282891,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V04,2018 mar-may,CHL14,Región de Los Ríos,F,Mujeres,32.8401226184155,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V05,2018 abr-jun,CHL14,Región de Los Ríos,_T,Ambos sexos,71.5994862821095,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V05,2018 abr-jun,CHL14,Región de Los Ríos,M,Hombres,38.0017127438837,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V05,2018 abr-jun,CHL14,Región de Los Ríos,F,Mujeres,33.5977735382258,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V06,2018 may-jul,CHL14,Región de Los Ríos,_T,Ambos sexos,70.1278606316,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V06,2018 may-jul,CHL14,Región de Los Ríos,M,Hombres,35.7590083150557,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V06,2018 may-jul,CHL14,Región de Los Ríos,F,Mujeres,34.3688523165443,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V07,2018 jun-ago,CHL14,Región de Los Ríos,_T,Ambos sexos,69.0151306965602,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V07,2018 jun-ago,CHL14,Región de Los Ríos,M,Hombres,35.3112239047527,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V07,2018 jun-ago,CHL14,Región de Los Ríos,F,Mujeres,33.7039067918075,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V08,2018 jul-sep,CHL14,Región de Los Ríos,_T,Ambos sexos,66.5367994855857,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V08,2018 jul-sep,CHL14,Región de Los Ríos,M,Hombres,34.4945803776901,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V08,2018 jul-sep,CHL14,Región de Los Ríos,F,Mujeres,32.0422191078956,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V09,2018 ago-oct,CHL14,Región de Los Ríos,_T,Ambos sexos,64.8060610687001,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V09,2018 ago-oct,CHL14,Región de Los Ríos,M,Hombres,33.9927790612611,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V09,2018 ago-oct,CHL14,Región de Los Ríos,F,Mujeres,30.813282007439,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V10,2018 sep-nov,CHL14,Región de Los Ríos,_T,Ambos sexos,67.8700867384896,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V10,2018 sep-nov,CHL14,Región de Los Ríos,M,Hombres,35.6603721987286,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V10,2018 sep-nov,CHL14,Región de Los Ríos,F,Mujeres,32.209714539761,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V11,2018 oct-dic,CHL14,Región de Los Ríos,_T,Ambos sexos,69.3042386869066,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V11,2018 oct-dic,CHL14,Región de Los Ríos,M,Hombres,37.0232244697384,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V11,2018 oct-dic,CHL14,Región de Los Ríos,F,Mujeres,32.2810142171682,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V12,2018 nov-ene,CHL14,Región de Los Ríos,_T,Ambos sexos,71.6616869446276,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V12,2018 nov-ene,CHL14,Región de Los Ríos,M,Hombres,41.8288713619448,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2018-V12,2018 nov-ene,CHL14,Región de Los Ríos,F,Mujeres,29.8328155826828,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V01,2019 dic-feb,CHL14,Región de Los Ríos,_T,Ambos sexos,70.7219189454144,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V01,2019 dic-feb,CHL14,Región de Los Ríos,M,Hombres,42.4644945952263,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V01,2019 dic-feb,CHL14,Región de Los Ríos,F,Mujeres,28.2574243501881,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V02,2019 ene-mar,CHL14,Región de Los Ríos,_T,Ambos sexos,72.0721195077188,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V02,2019 ene-mar,CHL14,Región de Los Ríos,M,Hombres,43.7248712048927,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V02,2019 ene-mar,CHL14,Región de Los Ríos,F,Mujeres,28.347248302826,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V03,2019 feb-abr,CHL14,Región de Los Ríos,_T,Ambos sexos,67.5890402636246,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V03,2019 feb-abr,CHL14,Región de Los Ríos,M,Hombres,39.9556749484031,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V03,2019 feb-abr,CHL14,Región de Los Ríos,F,Mujeres,27.6333653152215,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V04,2019 mar-may,CHL14,Región de Los Ríos,_T,Ambos sexos,67.1503926570613,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V04,2019 mar-may,CHL14,Región de Los Ríos,M,Hombres,38.466555052908,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V04,2019 mar-may,CHL14,Región de Los Ríos,F,Mujeres,28.6838376041533,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V05,2019 abr-jun,CHL14,Región de Los Ríos,_T,Ambos sexos,66.9666287282373,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V05,2019 abr-jun,CHL14,Región de Los Ríos,M,Hombres,37.7632652475507,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V05,2019 abr-jun,CHL14,Región de Los Ríos,F,Mujeres,29.2033634806866,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V06,2019 may-jul,CHL14,Región de Los Ríos,_T,Ambos sexos,67.3505598800439,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V06,2019 may-jul,CHL14,Región de Los Ríos,M,Hombres,38.1847051927456,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V06,2019 may-jul,CHL14,Región de Los Ríos,F,Mujeres,29.1658546872983,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V07,2019 jun-ago,CHL14,Región de Los Ríos,_T,Ambos sexos,67.3804610765507,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V07,2019 jun-ago,CHL14,Región de Los Ríos,M,Hombres,38.4259716831157,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V07,2019 jun-ago,CHL14,Región de Los Ríos,F,Mujeres,28.954489393435,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V08,2019 jul-sep,CHL14,Región de Los Ríos,_T,Ambos sexos,65.1009272117485,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V08,2019 jul-sep,CHL14,Región de Los Ríos,M,Hombres,37.4013640645974,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V08,2019 jul-sep,CHL14,Región de Los Ríos,F,Mujeres,27.6995631471512,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V09,2019 ago-oct,CHL14,Región de Los Ríos,_T,Ambos sexos,66.5872293572124,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V09,2019 ago-oct,CHL14,Región de Los Ríos,M,Hombres,37.5880609148986,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V09,2019 ago-oct,CHL14,Región de Los Ríos,F,Mujeres,28.9991684423138,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V10,2019 sep-nov,CHL14,Región de Los Ríos,_T,Ambos sexos,68.3915738483793,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V10,2019 sep-nov,CHL14,Región de Los Ríos,M,Hombres,38.8700014572952,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V10,2019 sep-nov,CHL14,Región de Los Ríos,F,Mujeres,29.5215723910841,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V11,2019 oct-dic,CHL14,Región de Los Ríos,_T,Ambos sexos,70.1213233290072,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V11,2019 oct-dic,CHL14,Región de Los Ríos,M,Hombres,40.4360060546535,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V11,2019 oct-dic,CHL14,Región de Los Ríos,F,Mujeres,29.6853172743537,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V12,2019 nov-ene,CHL14,Región de Los Ríos,_T,Ambos sexos,70.0702679214226,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V12,2019 nov-ene,CHL14,Región de Los Ríos,M,Hombres,41.0098903884927,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2019-V12,2019 nov-ene,CHL14,Región de Los Ríos,F,Mujeres,29.0603775329298,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2020-V01,2020 dic-feb,CHL14,Región de Los Ríos,_T,Ambos sexos,69.0750847782386,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2020-V01,2020 dic-feb,CHL14,Región de Los Ríos,M,Hombres,39.5654070988234,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2020-V01,2020 dic-feb,CHL14,Región de Los Ríos,F,Mujeres,29.5096776794153,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2020-V02,2020 ene-mar,CHL14,Región de Los Ríos,_T,Ambos sexos,65.180434924166,,
INF_OCU_INF_P2017,Ocupados informales (proyecciones base 2017),2020-V02,2020 ene-mar,CHL14,Región de Los Ríos,M,Hombres,37.7555503650148,,
